***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "15-46-07-23-07-2018"
}
---SESSION HEADER---
Time;Position; Rotation.X; Rotation.Y;FPS; Input;
56767.7232;(0.0000, 2.2014, -34.0000);335.7521;0.0000;Infinity;;
56767.7399;(0.0000, 2.2014, -34.0000);335.7521;0.0000;359.1444;;
56767.7566;(0.0000, 2.2014, -34.0000);335.7521;0.0000;239.4318;;
56767.7733;(0.0000, 2.2014, -34.0000);335.7521;0.0000;184.3864;;
56767.7899;(0.0000, 2.2014, -34.0000);335.7521;0.0000;152.6332;;
56767.8065;(0.0000, 2.2014, -34.0000);335.7521;0.0000;132.3522;;
56767.8396;(0.0000, 2.2014, -34.0000);335.7521;0.0000;107.6587;;
56767.8563;(0.0000, 2.2014, -34.0000);335.7521;0.0000;99.9835;;
56767.8730;(0.0000, 2.2014, -34.0000);335.7521;0.0000;93.6963;;
56767.8897;(0.0000, 2.2014, -34.0000);335.7521;0.0000;88.6800;;
56767.9064;(0.0000, 2.2014, -34.0000);335.7521;0.0000;84.6356;;
56767.9392;(0.0000, 2.2014, -34.0000);335.7521;0.0000;78.7370;;
56767.9559;(0.0000, 2.2014, -34.0000);335.7521;0.0000;76.4003;;
56767.9725;(0.0000, 2.2014, -34.0000);335.7521;0.0000;74.3597;;
56767.9892;(0.0000, 2.2014, -34.0000);335.7521;0.0000;72.6441;;
56768.0059;(0.0000, 2.2014, -34.0000);335.7521;0.0000;71.1224;;
56768.0400;(0.0000, 2.2014, -34.0000);335.7521;0.0000;68.3957;;
56768.0565;(0.0000, 2.2014, -34.0000);335.7521;0.0000;67.4085;;
56768.0733;(0.0000, 2.2014, -34.0000);335.7521;0.0000;66.6475;;
56768.0899;(0.0000, 2.2014, -34.0000);335.7521;0.0000;65.8961;;
56768.1066;(0.0000, 2.2014, -34.0000);335.7521;0.0000;65.2654;;
56768.1397;(0.0000, 2.2014, -34.0000);335.7521;0.0000;64.2986;;
56768.1564;(0.0000, 2.2014, -34.0000);335.7521;0.0000;63.8415;;
56768.1731;(0.0000, 2.2014, -34.0000);335.7521;0.0000;63.4244;;
56768.1896;(0.0000, 2.2014, -34.0000);335.7521;0.0000;63.0544;;
56768.2063;(0.0000, 2.2014, -34.0000);335.7521;0.0000;62.7837;;
56768.2397;(0.0000, 2.2014, -34.0000);335.7521;0.0000;62.2119;;
56768.2563;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.9894;;
56768.2731;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.7875;;
56768.2896;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.5803;;
56768.3063;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.4320;;
56768.3395;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.2213;;
56768.3561;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.1013;;
56768.3728;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.9975;;
56768.3895;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.8872;;
56768.4061;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.8075;;
56768.4396;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.5556;;
56768.4564;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.5028;;
56768.4731;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.4312;;
56768.4897;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.3775;;
56768.5063;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.3601;;
56768.5399;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.2263;;
56768.5566;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.1792;;
56768.5730;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.1633;;
56768.5911;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.2352;;
56768.6080;(0.0000, 2.2014, -34.0000);335.7521;0.0000;59.6825;;
56768.6246;(0.0000, 2.2014, -34.0000);335.7521;0.0000;59.6467;;
56768.6575;(0.0000, 2.2014, -34.0000);335.7521;0.0000;59.8271;;
56768.6745;(0.0000, 2.2014, -34.0000);335.7521;0.0000;59.9210;;
56768.6912;(0.0000, 2.2014, -34.0000);335.7521;0.0000;59.8105;;
56768.7078;(0.0000, 2.2014, -34.0000);335.7521;0.0000;59.8242;;
56768.7406;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.0585;;
56768.7570;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.0695;;
56768.7739;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.1249;;
56768.7905;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.0621;;
56768.8076;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.0875;;
