***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "15-57-24-30-05-2018"
}
---SESSION HEADER---
Time;Position; Rotation.X; Rotation.Y;FPS; Input;
57444.9572;(0.0000, 2.2000, -34.0000);335.7521;0.0000;Infinity;;
57444.9740;(0.0000, 2.2000, -34.0000);335.7521;0.0000;316.7963;;
57444.9906;(0.0000, 2.2000, -34.0000);335.7521;0.0000;221.2463;;
57445.0072;(0.0000, 2.2000, -34.0000);335.7521;0.0000;174.6065;;
57445.0255;(0.0000, 2.2000, -34.0000);335.7521;0.0000;146.7214;;
57445.0423;(0.0000, 2.2000, -34.0000);335.7521;0.0000;125.6190;;
57445.0756;(0.0000, 2.2000, -34.0000);335.7521;0.0000;103.9812;;
57445.0923;(0.0000, 2.2000, -34.0000);335.7521;0.0000;96.8465;;
57445.1090;(0.0000, 2.2000, -34.0000);335.7521;0.0000;91.2554;;
57445.1250;(0.0000, 2.2000, -34.0000);335.7521;0.0000;86.7293;;
57445.1584;(0.0000, 2.2000, -34.0000);335.7521;0.0000;80.2349;;
57445.1751;(0.0000, 2.2000, -34.0000);335.7521;0.0000;77.6176;;
57445.1917;(0.0000, 2.2000, -34.0000);335.7521;0.0000;75.3857;;
57445.2093;(0.0000, 2.2000, -34.0000);335.7521;0.0000;73.5494;;
57445.2261;(0.0000, 2.2000, -34.0000);335.7521;0.0000;71.4206;;
57445.2427;(0.0000, 2.2000, -34.0000);335.7521;0.0000;70.0564;;
57445.2890;(0.0000, 2.2000, -34.0000);335.7521;0.0000;67.8844;;
57445.3095;(0.0000, 2.2000, -34.0000);335.7521;0.0000;61.6666;;
57445.3262;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0835;;
57445.3429;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0768;;
57445.3760;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0332;;
57445.3930;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1272;;
57445.4090;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0245;;
57445.4258;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2218;;
57445.4424;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1708;;
57445.4757;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1567;;
57445.4924;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1358;;
57445.5095;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1503;;
57445.5264;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9286;;
57445.5430;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8700;;
57445.5763;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9217;;
57445.5929;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9441;;
57445.6092;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9557;;
57445.6261;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0807;;
57445.6426;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0375;;
57445.6760;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0380;;
57445.6923;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0493;;
57445.7094;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1457;;
57445.7262;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9957;;
57445.7428;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9575;;
57445.7761;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9655;;
57445.7926;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0023;;
57445.8094;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0509;;
57445.8261;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9751;;
57445.8428;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9768;;
57445.8761;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9926;;
57445.8929;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9864;;
57445.9090;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9628;;
57445.9257;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1178;;
57445.9423;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1327;;
57445.9755;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0755;;
57445.9925;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1937;;
57446.0097;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0523;;
57446.0266;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8196;;
57446.0431;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8013;;
57446.0764;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8210;;
57446.0933;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9033;;
57446.1098;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8769;;
57446.1259;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8956;;
57446.1425;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1119;;
57446.1755;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1181;;
57446.1924;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2332;;
57446.2097;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1025;;
57446.2265;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8788;;
57446.2432;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8496;;
57446.2763;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8802;;
57446.2930;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9731;;
57446.3092;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9265;;
57446.3259;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1251;;
57446.3425;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0998;;
57446.3757;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1237;;
57446.3923;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1177;;
57446.4088;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1477;;
57446.4257;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1704;;
57446.4425;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0852;;
57446.4757;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0523;;
57446.4924;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0498;;
57446.5092;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0487;;
57446.5251;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0242;;
57446.5585;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2064;;
57446.5752;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2073;;
57446.5920;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1904;;
57446.6085;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1429;;
57446.6254;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1477;;
57446.6590;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9878;;
57446.6756;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9853;;
57446.6923;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9986;;
57446.7088;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9914;;
57446.7255;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0051;;
57446.7423;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0034;;
57446.7756;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9682;;
57446.7922;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9795;;
