***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "13-10-19-22-01-2018"
}
---SESSION HEADER---
Time;Position; Rotation.X; Rotation.Y;FPS; Input;
47419.8543;(0.0000, 2.2000, -34.0000);0.0000;0.0000;Infinity;;
47419.8746;(0.0000, 2.2000, -34.0000);0.0000;0.0000;338.0431;;
47419.8914;(0.0000, 2.2000, -34.0000);0.0000;0.0000;212.6536;;
47419.9081;(0.0000, 2.2000, -34.0000);0.0000;0.0000;169.4417;;
47419.9248;(0.0000, 2.2000, -34.0000);0.0000;0.0000;143.1402;;
47419.9414;(0.0000, 2.2000, -34.0000);0.0000;0.0000;125.7412;;
47419.9747;(0.0000, 2.2000, -34.0000);0.0000;0.0000;104.1809;;
47419.9907;(0.0000, 2.2000, -34.0000);0.0000;0.0000;97.0270;;
47420.0074;(0.0000, 2.2000, -34.0000);0.0000;0.0000;91.9026;;
47420.0241;(0.0000, 2.2000, -34.0000);0.0000;0.0000;87.2306;;
47420.0407;(0.0000, 2.2000, -34.0000);0.0000;0.0000;83.4782;;
47420.0746;(0.0000, 2.2000, -34.0000);0.0000;0.0000;77.7016;;
47420.0915;(0.0000, 2.2000, -34.0000);0.0000;0.0000;75.1469;;
47420.1081;(0.0000, 2.2000, -34.0000);0.0000;0.0000;73.2040;;
47420.1247;(0.0000, 2.2000, -34.0000);0.0000;0.0000;71.6728;;
47420.1414;(0.0000, 2.2000, -34.0000);0.0000;0.0000;70.3365;;
47420.1743;(0.0000, 2.2000, -34.0000);0.0000;0.0000;68.0982;;
47420.1910;(0.0000, 2.2000, -34.0000);0.0000;0.0000;67.3850;;
47420.2076;(0.0000, 2.2000, -34.0000);0.0000;0.0000;66.5265;;
47420.2242;(0.0000, 2.2000, -34.0000);0.0000;0.0000;65.8313;;
47420.2409;(0.0000, 2.2000, -34.0000);0.0000;0.0000;65.2226;;
47420.2743;(0.0000, 2.2000, -34.0000);0.0000;0.0000;64.1509;;
47420.2910;(0.0000, 2.2000, -34.0000);0.0000;0.0000;63.6938;;
47420.3077;(0.0000, 2.2000, -34.0000);0.0000;0.0000;63.2747;;
47420.3244;(0.0000, 2.2000, -34.0000);0.0000;0.0000;62.9441;;
47420.3406;(0.0000, 2.2000, -34.0000);0.0000;0.0000;62.6320;;
47420.3752;(0.0000, 2.2000, -34.0000);0.0000;0.0000;61.8078;;
47420.3918;(0.0000, 2.2000, -34.0000);0.0000;0.0000;61.5742;;
47420.4085;(0.0000, 2.2000, -34.0000);0.0000;0.0000;61.4571;;
47420.4251;(0.0000, 2.2000, -34.0000);0.0000;0.0000;61.2995;;
47420.4418;(0.0000, 2.2000, -34.0000);0.0000;0.0000;61.1841;;
47420.4745;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.9529;;
47420.4914;(0.0000, 2.2000, -34.0000);0.0000;0.0000;61.0550;;
47420.5080;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.8886;;
47420.5247;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.8399;;
47420.5413;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.7396;;
47420.5754;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.3513;;
47420.5921;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.2784;;
47420.6087;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.2656;;
47420.6254;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.2442;;
47420.6420;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.2185;;
47420.6747;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.1955;;
47420.6914;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.4150;;
47420.7080;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.3429;;
47420.7247;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.3232;;
47420.7414;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.2906;;
47420.7755;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.9753;;
47420.7922;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.9550;;
47420.8089;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.9497;;
47420.8255;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.9578;;
47420.8417;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.9709;;
47420.8754;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.0507;;
47420.8920;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.0004;;
47420.9086;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.0212;;
47420.9253;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.0182;;
47420.9420;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.0260;;
47420.9756;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.9697;;
47420.9922;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.9249;;
47421.0089;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.9513;;
47421.0253;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.9456;;
47421.0417;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.0233;;
47421.0753;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.0430;;
47421.0920;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.0033;;
47421.1086;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.0151;;
47421.1253;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.0178;;
47421.1426;(0.0000, 2.2000, -34.0000);0.0000;0.0000;60.0166;;
47421.1595;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.7738;;
47421.1927;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.7954;;
47421.2093;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.8154;;
47421.2260;(0.0000, 2.2000, -34.0000);0.0000;0.0000;59.8422;;
