***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "12-17-35-26-07-2018"
}
---SESSION HEADER---
Time;Position; Rotation.X; Rotation.Y;FPS; Input;
44255.2206;(0.0000, 2.2014, -34.0000);335.7521;0.0000;Infinity;;
44255.2539;(0.0000, 2.2014, -34.0000);335.7521;0.0000;217.1595;;
44255.2707;(0.0000, 2.2014, -34.0000);335.7521;0.0000;172.4788;;
44255.2889;(0.0000, 2.2014, -34.0000);335.7521;0.0000;144.9690;;
44255.3058;(0.0000, 2.2014, -34.0000);335.7521;0.0000;124.5263;;
44255.3224;(0.0000, 2.2014, -34.0000);335.7521;0.0000;112.1769;;
44255.3391;(0.0000, 2.2014, -34.0000);335.7521;0.0000;103.3022;;
44255.3723;(0.0000, 2.2014, -34.0000);335.7521;0.0000;90.8724;;
44255.3883;(0.0000, 2.2014, -34.0000);335.7521;0.0000;86.4947;;
44255.4051;(0.0000, 2.2014, -34.0000);335.7521;0.0000;83.2192;;
44255.4218;(0.0000, 2.2014, -34.0000);335.7521;0.0000;80.0928;;
44255.4384;(0.0000, 2.2014, -34.0000);335.7521;0.0000;77.4914;;
44255.4717;(0.0000, 2.2014, -34.0000);335.7521;0.0000;73.4531;;
44255.4881;(0.0000, 2.2014, -34.0000);335.7521;0.0000;71.8468;;
44255.5044;(0.0000, 2.2014, -34.0000);335.7521;0.0000;70.6062;;
44255.5212;(0.0000, 2.2014, -34.0000);335.7521;0.0000;69.5238;;
44255.5378;(0.0000, 2.2014, -34.0000);335.7521;0.0000;68.3943;;
44255.5711;(0.0000, 2.2014, -34.0000);335.7521;0.0000;66.6317;;
44255.5881;(0.0000, 2.2014, -34.0000);335.7521;0.0000;65.9318;;
44255.6047;(0.0000, 2.2014, -34.0000);335.7521;0.0000;65.1268;;
44255.6214;(0.0000, 2.2014, -34.0000);335.7521;0.0000;64.6028;;
44255.6382;(0.0000, 2.2014, -34.0000);335.7521;0.0000;64.1314;;
44255.6711;(0.0000, 2.2014, -34.0000);335.7521;0.0000;63.2330;;
44255.6888;(0.0000, 2.2014, -34.0000);335.7521;0.0000;63.0423;;
44255.7056;(0.0000, 2.2014, -34.0000);335.7521;0.0000;62.3444;;
44255.7222;(0.0000, 2.2014, -34.0000);335.7521;0.0000;62.0616;;
44255.7389;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.8589;;
44255.7723;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.5076;;
44255.7882;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.3240;;
44255.8051;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.4392;;
44255.8216;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.2478;;
44255.8383;(0.0000, 2.2014, -34.0000);335.7521;0.0000;61.1575;;
44255.8716;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.9549;;
44255.8888;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.8435;;
44255.9056;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.5648;;
44255.9220;(0.0000, 2.2014, -34.0000);335.7521;0.0000;60.4608;;
