***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "15-07-58-27-10-2017"
}
---SESSION HEADER---
Time;Position; Rotation.X; Rotation.Y;FPS; Input;
54478.6060;(0.0000, 0.6400, 0.0000);92.5000;8.0000;Infinity;;
54478.6573;(0.0000, 0.6400, 0.0000);92.5000;8.0000;70.2479;;
54478.7044;(0.0000, 0.6400, 0.0000);92.5000;8.0000;55.4768;;
54478.7578;(0.0000, 0.6400, 0.0000);92.5000;8.0000;47.7666;;
54478.7758;(0.0000, 0.6400, 0.0000);92.5000;8.0000;41.3556;;
54478.7925;(0.0000, 0.6400, 0.0000);92.5000;8.0000;42.4512;;
54478.8257;(0.0000, 0.6400, 0.0000);92.5000;8.0000;44.9394;;
54478.8449;(0.0000, 0.6400, 0.0000);92.5000;8.0000;46.1149;;
54478.8618;(0.0000, 0.6400, 0.0000);92.5000;8.0000;46.6343;;
54478.8784;(0.0000, 0.6400, 0.0000);92.5000;8.0000;47.6603;;
54478.8951;(0.0000, 0.6400, 0.0000);92.5000;8.0000;48.6778;;
54478.9117;(0.0000, 0.6400, 0.0000);92.5000;8.0000;49.5990;;
54478.9448;(0.0000, 0.6400, 0.0000);92.5000;8.0000;51.3958;;
54478.9613;(0.0000, 0.6400, 0.0000);92.5000;8.0000;52.1287;;
54478.9780;(0.0000, 0.6400, 0.0000);92.5000;8.0000;52.8621;;
54478.9945;(0.0000, 0.6400, 0.0000);92.5000;8.0000;53.4701;;
54479.0115;(0.0000, 0.6400, 0.0000);92.5000;8.0000;54.0990;;
54479.0459;(0.0000, 0.7680, 0.0000);92.5000;8.0000;55.1640;;
54479.0625;(0.0000, 0.8509, 0.0000);92.5000;8.0000;55.1685;;
54479.0795;(0.0000, 0.9220, 0.0000);92.5000;8.0000;55.6361;;
54479.0958;(0.0000, 0.9892, 0.0000);92.5000;8.0000;55.9332;;
54479.1127;(0.0000, 1.0525, 0.0000);92.5000;8.0000;56.4569;;
54479.1456;(0.0000, 1.1118, 0.0000);92.5000;8.0000;57.1820;;
54479.1621;(0.0000, 1.1673, 0.0000);92.5000;8.0000;57.4240;;
54479.1788;(0.0000, 1.2187, 0.0000);92.5000;8.0000;57.7461;;
54479.1952;(0.0000, 1.2663, 0.0000);92.5000;8.0000;57.9151;;
54479.2121;(0.0000, 1.3100, 0.0000);92.5000;8.0000;58.2133;;
54479.2449;(0.0000, 1.3497, 0.0000);92.5000;8.0000;58.6472;;
54479.2615;(0.0000, 1.3855, 0.0000);92.5000;8.0000;58.7979;;
54479.2783;(0.0000, 1.4173, 0.0000);92.5000;8.0000;58.9294;;
54479.2949;(0.0000, 1.4453, 0.0000);92.5000;8.0000;58.9887;;
54479.3112;(0.0000, 1.4693, 0.0000);92.5000;8.0000;59.1178;;
54479.3451;(0.0000, 1.4894, 0.0000);92.5000;8.0000;59.2219;;
54479.3616;(0.0000, 1.5056, 0.0000);92.5000;8.0000;59.2815;;
54479.3785;(0.0000, 1.5178, 0.0000);92.5000;8.0000;59.3940;;
54479.3950;(0.0000, 1.5262, 0.0000);92.5000;8.0000;59.3968;;
54479.4117;(0.0000, 1.5306, 0.0000);92.5000;8.0000;59.5162;;
54479.4451;(0.0000, 1.5311, 0.0000);92.5000;8.0000;59.6241;;
54479.4616;(0.0000, 1.5276, 0.0000);92.5000;8.0000;59.6297;;
54479.4784;(0.0000, 1.5202, 0.0000);92.5000;8.0000;59.7038;;
54479.4949;(0.0000, 1.5089, 0.0000);92.5000;8.0000;59.6921;;
54479.5116;(0.0000, 1.4937, 0.0000);92.5000;8.0000;59.7759;;
54479.5448;(0.0000, 1.4746, 0.0000);92.5000;8.0000;59.8301;;
54479.5615;(0.0000, 1.4515, 0.0000);92.5000;8.0000;59.8541;;
54479.5779;(0.0000, 1.4245, 0.0000);92.5000;8.0000;59.8843;;
54479.5947;(0.0000, 1.3936, 0.0000);92.5000;8.0000;59.9769;;
54479.6115;(0.0000, 1.3588, 0.0000);92.5000;8.0000;59.9087;;
54479.6446;(0.0000, 1.3200, 0.0000);92.5000;8.0000;59.9792;;
54479.6613;(0.0000, 1.2773, 0.0000);92.5000;8.0000;59.9909;;
54479.6780;(0.0000, 1.2307, 0.0000);92.5000;8.0000;59.9596;;
54479.6947;(0.0000, 1.1802, 0.0000);92.5000;8.0000;59.9927;;
54479.7113;(0.0000, 1.1257, 0.0000);92.5000;8.0000;59.9577;;
54479.7448;(0.0000, 1.0674, 0.0000);92.5000;8.0000;59.9232;;
54479.7614;(0.0000, 1.0051, 0.0000);92.5000;8.0000;59.9282;;
54479.7780;(0.0000, 0.9388, 0.0000);92.5000;8.0000;59.9730;;
54479.7948;(0.0000, 0.8687, 0.0000);92.5000;8.0000;59.9767;;
54479.8115;(0.0000, 0.8020, 0.0000);92.5000;8.0000;59.9566;;
54479.8443;(0.0000, 0.8004, 0.0000);92.5000;8.0000;59.9699;;
54479.8608;(0.0000, 0.8004, 0.0000);92.5000;8.0000;60.1539;;
54479.8773;(0.0000, 0.8004, 0.0000);92.5000;8.0000;60.1923;;
54479.8940;(0.0000, 0.8004, 0.0000);92.5000;8.0000;60.2069;;
54479.9270;(0.0000, 0.8004, 0.0000);92.5000;8.0000;60.1478;;
54479.9445;(0.0000, 0.8004, 0.0000);92.5000;8.0000;60.2815;;
54479.9611;(0.0000, 0.8004, 0.0000);92.5000;8.0000;59.9741;;
54479.9777;(0.0000, 0.8004, 0.0000);92.5000;8.0000;59.9755;;
54479.9944;(0.0000, 0.8004, 0.0000);92.5000;8.0000;60.0030;;
54480.0245;(0.0000, 0.8004, 0.0000);92.5000;8.0000;60.0084;;
54480.0441;(0.0000, 0.8004, 0.0000);92.5000;8.0000;55.5308;;
54480.0608;(0.0000, 0.8004, 0.0000);92.5000;8.0000;55.0336;;
54480.0773;(0.0000, 0.8004, 0.0000);92.5000;8.0000;55.4765;;
54480.0940;(0.0000, 0.8004, 0.0000);92.5000;8.0000;55.9454;;
54480.1282;(0.0000, 0.8004, 0.0000);92.5000;8.0000;56.6359;;
54480.1450;(0.0000, 0.8004, 0.0000);92.5000;8.0000;56.7177;;
54480.1615;(0.0000, 0.8004, 0.0000);92.5000;8.0000;56.9854;;
54480.1786;(0.0000, 0.8004, 0.0000);92.5000;8.0000;57.3118;;
54480.1952;(0.0000, 0.8004, 0.0000);92.5000;8.0000;57.4703;;
54480.2115;(0.0000, 0.8004, 0.0000);92.5000;8.0000;57.7339;;
54480.2447;(0.0000, 0.8004, 0.0000);92.5000;8.0000;58.2763;;
54480.2613;(0.0000, 0.8004, 0.0000);92.5000;8.0000;58.4475;;
54480.2779;(0.0000, 0.8004, 0.0000);92.5000;8.0000;58.6028;;
54480.2946;(0.0000, 0.8004, 0.0000);92.5000;8.0000;58.7954;;
54480.3123;(0.0000, 0.8004, 0.0000);92.5000;8.0000;58.8994;;
54480.3457;(0.0000, 0.8004, 0.0000);118.0525;4.9242;58.7955;;
54480.3624;(0.0000, 0.8004, 0.0000);136.3512;3.4361;58.8710;;
54480.3789;(0.0000, 0.8004, 0.0000);153.8398;2.3745;58.9774;;
54480.3956;(0.0000, 0.8004, 0.0000);174.9974;1.6388;59.1300;;
54480.4122;(0.0000, 0.8004, 0.0000);194.1897;1.1141;59.1817;;
54480.4451;(0.0000, 0.8004, 0.0000);226.3355;0.5545;59.5480;;
54480.4769;(0.0000, 0.8004, 0.0000);237.4744;0.2085;59.5984;;
54480.4939;(0.0000, 0.8004, 0.0000);254.6153;358.4231;54.6700;;
54480.5271;(0.0000, 0.8004, 0.0000);266.0432;357.1173;55.5607;;
54480.5439;(0.0000, 0.8004, 0.0000);271.2712;356.5721;55.9782;;
54480.5606;(0.0000, 0.8004, 0.0000);275.2125;356.0656;56.3085;;
54480.5771;(0.0000, 0.8004, 0.0000);277.9403;355.7154;56.6525;;
54480.5940;(0.0000, 0.8004, 0.0000);279.3827;355.4732;57.0274;;
54480.6119;(0.0000, 0.8004, 0.0000);279.9038;355.3295;57.2489;;
54480.6483;(0.0000, 0.8004, 0.0000);278.7322;355.7790;57.3907;;
54480.6652;(0.0000, 0.8004, 0.0000);277.4698;356.3584;56.6011;;
54480.6936;(0.0000, 0.8004, 0.0000);276.5435;356.7935;56.8914;;
54480.7119;(0.0000, 0.8004, 0.0000);273.4896;357.8759;53.5501;;
54480.7455;(0.0000, 0.8004, 0.0000);270.4660;359.1830;54.2296;;
54480.7620;(0.0000, 0.8965, 0.0000);268.7842;0.0041;54.7199;;
54480.7786;(0.0000, 0.9794, 0.0000);267.1207;0.7478;55.2406;;
54480.7951;(0.0000, 1.0584, 0.0000);265.4382;1.4222;55.6931;;
54480.8117;(0.0000, 1.1335, 0.0000);263.4653;2.0103;56.1438;;
54480.8451;(0.0000, 1.2047, 0.0000);260.9875;2.7183;56.8546;;
54480.8619;(0.0000, 1.2719, 0.0000);260.2687;2.9236;57.1348;;
54480.8783;(0.0000, 1.3352, 0.0000);259.7657;3.0672;57.3818;;
54480.8951;(0.0000, 1.3946, 0.0000);259.4213;3.1656;57.7187;;
54480.9118;(0.0000, 1.4501, 0.0000);259.1738;3.2362;57.9131;;
