***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "15-40-28-09-05-2018"
}
---SESSION HEADER---
Time;Position; Rotation.X; Rotation.Y;FPS; Input;
56428.4073;(0.1042, 2.2000, -34.8495);302.4199;0.0000;Infinity;;
56428.4281;(0.1092, 2.2000, -34.8699);298.7404;0.0000;326.1905;;
56428.4449;(0.1152, 2.2000, -34.8886);296.8760;0.0000;206.7982;;
56428.4616;(0.1234, 2.2000, -34.9119);295.3279;0.0000;165.8165;;
56428.4947;(0.1340, 2.2000, -34.9394);291.8806;0.0000;124.1434;;
56428.5116;(0.1480, 2.2000, -34.9701);290.0788;0.0000;112.5710;;
56428.5275;(0.1647, 2.2000, -35.0038);288.1519;0.0000;103.2285;;
56428.5443;(0.1841, 2.2000, -35.0399);286.3100;0.0000;96.9206;;
56428.5607;(0.2062, 2.2000, -35.0781);286.3100;0.0000;91.2005;;
56428.5942;(0.2261, 2.2000, -35.1125);286.3100;0.0000;83.0189;;
56428.6106;(0.2440, 2.2000, -35.1434);286.3100;0.0000;79.9910;;
56428.6272;(0.2601, 2.2000, -35.1712);286.3100;0.0000;77.5665;;
56428.6440;(0.2746, 2.2000, -35.1962);286.3100;0.0000;75.3503;;
56428.6606;(0.2877, 2.2000, -35.2188);286.3100;0.0000;73.4262;;
56428.6937;(0.2994, 2.2000, -35.2391);286.3100;0.0000;70.5051;;
56428.7106;(0.3100, 2.2000, -35.2573);286.3100;0.0000;69.3879;;
56428.7279;(0.3195, 2.2000, -35.2738);286.3100;0.0000;68.1944;;
56428.7447;(0.3280, 2.2000, -35.2885);286.3100;0.0000;66.9933;;
56428.7613;(0.3357, 2.2000, -35.3019);286.3100;0.0000;66.1859;;
56428.7946;(0.3427, 2.2000, -35.3138);286.3100;0.0000;64.9020;;
56428.8113;(0.3489, 2.2000, -35.3246);286.3100;0.0000;64.4103;;
56428.8279;(0.3545, 2.2000, -35.3343);286.3100;0.0000;63.9328;;
56428.8446;(0.3596, 2.2000, -35.3431);286.3100;0.0000;63.5039;;
56428.8614;(0.3641, 2.2000, -35.3509);286.3100;0.0000;63.1375;;
56428.8948;(0.3682, 2.2000, -35.3580);286.3100;0.0000;62.4701;;
56428.9109;(0.3719, 2.2000, -35.3644);286.3100;0.0000;62.2313;;
56428.9278;(0.3752, 2.2000, -35.3701);286.3100;0.0000;62.1722;;
56428.9446;(0.3782, 2.2000, -35.3752);286.3100;0.0000;61.8749;;
56428.9612;(0.3809, 2.2000, -35.3799);286.3100;0.0000;61.6212;;
56428.9944;(0.3833, 2.2000, -35.3841);286.3100;0.0000;61.4529;;
56429.0108;(0.3855, 2.2000, -35.3878);286.3100;0.0000;61.2177;;
56429.0275;(0.3875, 2.2000, -35.3912);286.3100;0.0000;61.2297;;
56429.0443;(0.3892, 2.2000, -35.3942);286.3100;0.0000;61.0559;;
56429.0607;(0.3908, 2.2000, -35.3970);286.3100;0.0000;60.9284;;
56429.0940;(0.3922, 2.2000, -35.3994);286.3100;0.0000;60.7406;;
56429.1106;(0.3935, 2.2000, -35.4017);286.3100;0.0000;60.7807;;
56429.1274;(0.3947, 2.2000, -35.4037);286.3100;0.0000;60.7134;;
56429.1442;(0.3957, 2.2000, -35.4055);286.3100;0.0000;60.5912;;
56429.1608;(0.3967, 2.2000, -35.4071);286.3100;0.0000;60.4955;;
56429.1940;(0.3975, 2.2000, -35.4085);286.3100;0.0000;60.4157;;
56429.2107;(0.3983, 2.2000, -35.4099);286.3100;0.0000;60.4194;;
56429.2270;(0.3990, 2.2000, -35.4110);286.3100;0.0000;60.3665;;
56429.2438;(0.3996, 2.2000, -35.4121);286.3100;0.0000;60.4762;;
56429.2606;(0.4001, 2.2000, -35.4130);286.3100;0.0000;60.3421;;
56429.2940;(0.4006, 2.2000, -35.4139);286.3100;0.0000;60.2507;;
56429.3106;(0.4011, 2.2000, -35.4147);286.3100;0.0000;60.2254;;
56429.3273;(0.4015, 2.2000, -35.4154);286.3100;0.0000;60.2194;;
56429.3438;(0.4018, 2.2000, -35.4160);286.3100;0.0000;60.1759;;
56429.3606;(0.4022, 2.2000, -35.4166);286.3100;0.0000;60.1921;;
56429.3937;(0.4025, 2.2000, -35.4171);286.3100;0.0000;60.1086;;
56429.4106;(0.4027, 2.2000, -35.4175);286.3100;0.0000;60.2247;;
56429.4273;(0.4030, 2.2000, -35.4179);286.3100;0.0000;60.1108;;
