***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "10-00-38-24-08-2018"
}
---SESSION HEADER---
Time;Position; Rotation.X; Rotation.Y;FPS; Input;
36038.2162;(0.0000, 2.2000, -34.0000);335.7521;0.0000;Infinity;;
36038.2359;(0.0000, 2.2000, -34.0000);335.7521;0.0000;156.6465;;
36038.2528;(0.0000, 2.2000, -34.0000);335.7521;0.0000;128.1588;;
36038.2694;(0.0000, 2.2000, -34.0000);335.7521;0.0000;114.8732;;
36038.2861;(0.0000, 2.2000, -34.0000);335.7521;0.0000;105.3306;;
36038.3192;(0.0000, 2.2000, -34.0000);335.7521;0.0000;92.0744;;
36038.3358;(0.0000, 2.2000, -34.0000);335.7521;0.0000;87.5158;;
36038.3525;(0.0000, 2.2000, -34.0000);335.7521;0.0000;83.7517;;
36038.3693;(0.0000, 2.2000, -34.0000);335.7521;0.0000;80.5532;;
36038.3859;(0.0000, 2.2000, -34.0000);335.7521;0.0000;77.7990;;
36038.4192;(0.0000, 2.2000, -34.0000);335.7521;0.0000;73.8737;;
36038.4358;(0.0000, 2.2000, -34.0000);335.7521;0.0000;72.0671;;
36038.4526;(0.0000, 2.2000, -34.0000);335.7521;0.0000;70.6237;;
36038.4693;(0.0000, 2.2000, -34.0000);335.7521;0.0000;69.3356;;
36038.4858;(0.0000, 2.2000, -34.0000);335.7521;0.0000;68.3002;;
36038.5193;(0.0000, 2.2000, -34.0000);335.7521;0.0000;66.5501;;
36038.5357;(0.0000, 2.2000, -34.0000);335.7521;0.0000;65.8391;;
36038.5525;(0.0000, 2.2000, -34.0000);335.7521;0.0000;65.2844;;
36038.5691;(0.0000, 2.2000, -34.0000);335.7521;0.0000;64.6771;;
36038.5858;(0.0000, 2.2000, -34.0000);335.7521;0.0000;64.1969;;
36038.6200;(0.0000, 2.2000, -34.0000);335.7521;0.0000;63.4764;;
36038.6369;(0.0000, 2.2000, -34.0000);335.7521;0.0000;62.5967;;
36038.6535;(0.0000, 2.2000, -34.0000);335.7521;0.0000;62.2764;;
36038.6703;(0.0000, 2.2000, -34.0000);335.7521;0.0000;62.0543;;
36038.6868;(0.0000, 2.2000, -34.0000);335.7521;0.0000;61.8379;;
36038.7200;(0.0000, 2.2000, -34.0000);335.7521;0.0000;61.4873;;
36038.7362;(0.0000, 2.2000, -34.0000);335.7521;0.0000;61.4014;;
36038.7528;(0.0000, 2.2000, -34.0000);335.7521;0.0000;61.4415;;
36038.7695;(0.0000, 2.2000, -34.0000);335.7521;0.0000;61.3129;;
36038.7861;(0.0000, 2.2000, -34.0000);335.7521;0.0000;61.1591;;
36038.8190;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.9779;;
36038.8359;(0.0000, 2.2000, -34.0000);335.7521;0.0000;61.0354;;
36038.8527;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.8104;;
36038.8694;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.6874;;
36038.8858;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.6230;;
36038.9191;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.5198;;
36038.9354;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.5570;;
36038.9519;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.6137;;
36038.9688;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.5982;;
36038.9855;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.4993;;
36039.0199;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.4198;;
36039.0368;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9141;;
36039.0534;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8795;;
36039.0701;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9111;;
36039.0863;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9081;;
36039.1201;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9290;;
36039.1359;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9468;;
36039.1527;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2061;;
36039.1694;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1607;;
36039.1861;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1502;;
36039.2189;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2516;;
36039.2360;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2611;;
36039.2528;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0755;;
36039.2694;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0296;;
36039.2860;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0424;;
36039.3193;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1088;;
36039.3361;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0656;;
36039.3528;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0053;;
36039.3696;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9877;;
36039.3863;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9755;;
36039.4195;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0039;;
36039.4359;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9883;;
36039.4527;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0751;;
36039.4694;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0318;;
36039.4860;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0242;;
36039.5190;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1719;;
36039.5354;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1397;;
36039.5521;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2118;;
36039.5689;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1777;;
36039.5856;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1468;;
36039.6200;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.1612;;
36039.6369;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.6488;;
36039.6536;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.6388;;
36039.6701;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.6600;;
36039.6868;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.7450;;
36039.7198;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8790;;
36039.7362;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9006;;
36039.7529;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0335;;
36039.7694;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0195;;
36039.7862;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0672;;
36039.8200;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0165;;
36039.8369;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8169;;
36039.8535;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.7914;;
36039.8702;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8217;;
36039.8868;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8233;;
36039.9197;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9069;;
36039.9365;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0283;;
36039.9531;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9872;;
36039.9698;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0168;;
36039.9865;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0085;;
36040.0195;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0223;;
36040.0362;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0982;;
36040.0529;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0803;;
36040.0695;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0686;;
36040.0862;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0735;;
36040.1194;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0572;;
36040.1356;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.0979;;
36040.1523;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2625;;
36040.1689;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2349;;
36040.1856;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2355;;
36040.2201;(0.0000, 2.2000, -34.0000);335.7521;0.0000;60.2237;;
36040.2368;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.7354;;
36040.2535;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.7242;;
36040.2703;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.7433;;
36040.2864;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.7509;;
36040.3200;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.9302;;
36040.3367;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8915;;
36040.3534;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8735;;
36040.3700;(0.0000, 2.2000, -34.0000);335.7521;0.0000;59.8896;;
