***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "16-40-54-28-11-2017"
}
---SESSION HEADER---
Time;Position; Rotation.X; Rotation.Y;FPS; Input;
60054.0530;(0.0000, 2.2014, -34.0000);263.7978;0.0000;Infinity;;
60054.0725;(0.0000, 2.2014, -34.0000);263.2500;0.0000;162.6598;;
60054.0893;(0.0000, 2.2014, -34.0000);263.2500;0.0000;132.0320;;
60054.1059;(0.0000, 2.2014, -34.0000);263.2500;0.0000;117.7381;;
60054.1248;(0.0000, 2.2014, -34.0000);263.2500;0.0000;107.4346;;
60054.1415;(0.0000, 2.2014, -34.0000);263.2500;0.0000;97.4366;;
60054.1601;(0.0000, 2.2014, -34.0000);263.2500;0.0000;91.6457;;
60054.1940;(0.0000, 2.2014, -34.0000);263.2500;0.0000;81.7049;;
60054.2107;(0.0000, 2.2014, -34.0000);263.2500;0.0000;78.8909;;
60054.2272;(0.0000, 2.2014, -34.0000);263.2500;0.0000;76.4563;;
60054.2435;(0.0000, 2.2014, -34.0000);263.2500;0.0000;74.5149;;
60054.2603;(0.0000, 2.2014, -34.0000);263.2500;0.0000;72.9590;;
60054.2927;(0.0000, 2.2014, -34.0000);263.2500;0.0000;70.1527;;
60054.3100;(0.0000, 2.2014, -34.0000);263.2500;0.0000;69.2959;;
60054.3267;(0.0000, 2.2014, -34.0000);263.2500;0.0000;67.9363;;
60054.3426;(0.0000, 2.2014, -34.0000);263.2500;0.0000;67.0425;;
60054.3595;(0.0000, 2.2014, -34.0000);263.2500;0.0000;66.6351;;
60054.3927;(0.0000, 2.2014, -34.0000);263.2500;0.0000;65.3530;;
60054.4093;(0.0000, 2.2014, -34.0000);263.2500;0.0000;64.6234;;
60054.4254;(0.0000, 2.2014, -34.0000);263.2500;0.0000;64.2143;;
60054.4421;(0.0000, 2.2014, -34.0000);263.2500;0.0000;63.9437;;
60054.4586;(0.0000, 2.2014, -34.0000);263.2500;0.0000;63.5179;;
60054.4921;(0.0000, 2.2014, -34.0000);263.2500;0.0000;62.8431;;
60054.5087;(0.0000, 2.2014, -34.0000);263.2500;0.0000;62.5333;;
60054.5254;(0.0000, 2.2014, -34.0000);263.2500;0.0000;62.2703;;
60054.5414;(0.0000, 2.2014, -34.0000);263.2500;0.0000;62.0619;;
60054.5747;(0.0000, 2.2014, -34.0000);263.2500;0.0000;61.8719;;
60054.5914;(0.0000, 2.2014, -34.0000);263.2500;0.0000;61.6915;;
60054.6081;(0.0000, 2.2014, -34.0000);263.2500;0.0000;61.4979;;
60054.6240;(0.0000, 2.2014, -34.0000);263.2500;0.0000;61.3653;;
60054.6407;(0.0000, 2.2014, -34.0000);263.2500;0.0000;61.4592;;
60054.6741;(0.0000, 2.2014, -34.0000);263.2500;0.0000;61.1835;;
60054.6907;(0.0000, 2.2014, -34.0000);263.2500;0.0000;61.0503;;
60054.7073;(0.0000, 2.2014, -34.0000);263.2500;0.0000;60.9498;;
60054.7245;(0.0000, 2.2014, -34.0000);263.2500;0.0000;60.8704;;
60054.7421;(0.0000, 2.2014, -34.0000);263.2500;0.0000;60.5704;;
60054.7744;(0.0000, 2.2014, -34.0000);263.2500;0.0000;60.4441;;
60054.7913;(0.0000, 2.2014, -34.0000);263.2500;0.0000;60.5038;;
60054.8078;(0.0000, 2.2014, -34.0000);262.8700;0.0000;60.3722;;
60054.8246;(0.0000, 2.2014, -34.0000);262.1641;0.0000;60.3780;;
60054.8405;(0.0000, 2.2014, -34.0000);260.4885;0.0000;60.3162;;
60054.8739;(0.0000, 2.2014, -34.0000);254.6742;0.0000;60.4448;;
60054.8904;(0.0000, 2.2014, -34.0000);250.8195;0.0000;60.4083;;
60054.9070;(0.0000, 2.2014, -34.0000);247.4094;0.0000;60.4449;;
60054.9234;(0.0000, 2.2014, -34.0000);244.9959;0.0000;60.4471;;
60054.9402;(0.0000, 2.2014, -34.0000);243.3082;0.0000;60.4764;;
60054.9736;(0.0000, 2.2014, -34.0000);241.2522;0.0000;60.3051;;
60054.9903;(0.0000, 2.2014, -34.0000);240.6678;0.0000;60.2871;;
60055.0067;(0.0000, 2.2014, -34.0000);240.2576;0.0000;60.2614;;
60055.0236;(0.0000, 2.2014, -34.0000);239.9746;0.0000;60.3244;;
60055.0401;(0.0000, 2.2014, -34.0000);239.7698;0.0000;60.2184;;
60055.0736;(0.0000, 2.2014, -34.0000);239.5302;0.0000;60.1758;;
60055.0901;(0.0000, 2.2014, -34.0000);239.4611;0.0000;60.1537;;
60055.1069;(0.0000, 2.2014, -34.0000);239.4132;0.0000;60.1943;;
60055.1235;(0.0000, 2.2014, -34.0000);239.3791;0.0000;60.1381;;
60055.1404;(0.0000, 2.2014, -34.0000);239.3554;0.0000;60.1343;;
60055.1736;(0.0000, 2.2014, -34.0000);239.3269;0.0000;59.9999;;
60055.1905;(0.0000, 2.2014, -34.0000);239.3189;0.0000;60.0726;;
60055.2069;(0.0000, 2.2014, -34.0000);239.3132;0.0000;60.0054;;
60055.2244;(0.0000, 2.2014, -34.0000);239.3093;0.0000;60.0858;;
60055.2411;(0.0000, 2.2014, -34.0000);239.3064;0.0000;59.7626;;
60055.2746;(0.0000, 2.2014, -34.0000);238.4414;0.0000;59.7737;;
60055.2911;(0.0000, 2.2014, -34.0000);237.0911;0.0000;59.7829;;
60055.3078;(0.0000, 2.2014, -34.0000);235.1056;0.0000;59.8685;;
60055.3246;(0.0000, 2.2014, -34.0000);232.5030;0.0000;59.8665;;
60055.3413;(0.0000, 2.2014, -34.0000);228.1143;0.0000;59.8027;;
60055.3747;(0.0000, 2.2014, -34.0000);216.9859;0.0000;59.8159;;
60055.3910;(0.0000, 2.2014, -34.0000);212.9738;0.0000;59.8360;;
60055.4079;(0.0000, 2.2014, -34.0000);210.2251;0.0000;59.9854;;
60055.4242;(0.0000, 2.2014, -34.0000);208.2094;0.0000;59.9009;;
60055.4408;(0.0000, 2.2014, -34.0000);206.8518;0.0000;60.0200;;
60055.4740;(0.0000, 2.2014, -34.0000);205.2041;0.0000;60.1031;;
60055.4904;(0.0000, 2.2014, -34.0000);204.7216;0.0000;60.0771;;
60055.5204;(0.0000, 2.2014, -34.0000);204.3922;0.0000;60.1962;;
60055.5563;(0.0000, 2.2014, -34.0000);203.8550;0.0000;56.1137;;
60055.5730;(0.0000, 2.2014, -34.0000);203.7666;0.0000;55.6617;;
60055.5895;(0.0000, 2.2014, -34.0000);203.7165;0.0000;56.0529;;
60055.6063;(0.0000, 2.2014, -34.0000);203.6819;0.0000;56.4756;;
60055.6229;(0.0000, 2.2014, -34.0000);203.6571;0.0000;56.7589;;
60055.6401;(0.0000, 2.2014, -34.0000);202.4710;0.0000;57.0716;;
60055.6734;(0.0000, 2.2014, -34.0000);198.4348;0.0000;57.4299;;
60055.6903;(0.0000, 2.2014, -34.0000);194.9467;0.0000;57.7484;;
60055.7067;(0.0000, 2.2014, -34.0000);190.5760;0.0000;57.8752;;
60055.7245;(0.0000, 2.2014, -34.0000);185.5313;0.0000;58.1609;;
60055.7413;(0.0000, 2.2014, -34.0000);181.6776;0.0000;57.9555;;
60055.7746;(0.0000, 2.2014, -34.0000);177.5016;0.0000;58.3154;;
60055.7912;(0.0000, 2.2014, -34.0000);176.3033;0.0000;58.4898;;
60055.8075;(0.0000, 2.2014, -34.0000);175.4635;0.0000;58.6455;;
60055.8242;(0.0000, 2.2014, -34.0000);174.8869;0.0000;58.8996;;
60055.8405;(0.0000, 2.2014, -34.0000);174.4701;0.0000;58.9980;;
60055.8738;(0.0000, 2.2014, -34.0000);173.9791;0.0000;59.2821;;
60055.8906;(0.0000, 2.2014, -34.0000);173.8364;0.0000;59.3936;;
60055.9073;(0.0000, 2.2014, -34.0000);173.7346;0.0000;59.4034;;
60055.9241;(0.0000, 2.2014, -34.0000);173.6643;0.0000;59.4680;;
60055.9408;(0.0000, 2.2014, -34.0000);173.6144;0.0000;59.4517;;
60055.9743;(0.0000, 2.2014, -34.0000);173.5561;0.0000;59.5610;;
60055.9905;(0.0000, 2.2014, -34.0000);172.2877;0.0000;59.5736;;
60056.0072;(0.0000, 2.2014, -34.0000);170.5109;0.0000;59.7280;;
60056.0240;(0.0000, 2.2014, -34.0000);168.1573;0.0000;59.7657;;
60056.0402;(0.0000, 2.2014, -34.0000);165.3014;0.0000;59.7161;;
60056.0734;(0.0000, 2.2014, -34.0000);155.8403;0.0000;59.9604;;
60056.0898;(0.0000, 2.2014, -34.0000);152.1105;0.0000;59.9887;;
60056.1069;(0.0000, 2.2014, -34.0000);149.5233;0.0000;60.0816;;
60056.1241;(0.0000, 2.2014, -34.0000);147.6340;0.0000;59.9516;;
60056.1409;(0.0000, 2.2014, -34.0000);146.2972;0.0000;59.7164;;
60056.1742;(0.0000, 2.2014, -34.0000);144.7927;0.0000;59.7577;;
60056.1908;(0.0000, 2.2014, -34.0000);144.3595;0.0000;59.7763;;
60056.2075;(0.0000, 2.2014, -34.0000);144.0581;0.0000;59.8264;;
60056.2243;(0.0000, 2.2014, -34.0000);143.8452;0.0000;59.8297;;
60056.2411;(0.0000, 2.2014, -34.0000);143.6947;0.0000;59.7710;;
60056.2745;(0.0000, 2.2014, -34.0000);143.5186;0.0000;59.7945;;
60056.2911;(0.0000, 2.2014, -34.0000);143.4680;0.0000;59.8088;;
60056.3076;(0.0000, 2.2014, -34.0000);143.4327;0.0000;59.8456;;
60056.3242;(0.0000, 2.2014, -34.0000);143.4080;0.0000;59.8817;;
60056.3409;(0.0000, 2.2014, -34.0000);143.3460;0.0000;59.9329;;
60056.3743;(0.0000, 2.2014, -34.0000);142.0312;0.0000;59.9124;;
60056.3909;(0.0000, 2.2014, -34.0000);139.8546;0.0000;59.9412;;
60056.4075;(0.0000, 2.2014, -34.0000);136.7978;0.0000;59.9538;;
60056.4245;(0.0000, 2.2014, -34.0000);132.0991;0.0000;59.9856;;
60056.4414;(0.0000, 2.2014, -34.0000);126.8885;0.0000;59.8688;;
60056.4746;(0.0000, 2.2014, -34.0000);117.0313;0.0000;59.8539;;
60056.4913;(0.0000, 2.2014, -34.0000);114.0727;0.0000;59.8781;;
60056.5079;(0.0000, 2.2014, -34.0000);111.9996;0.0000;59.8998;;
60056.5242;(0.0000, 2.2014, -34.0000);110.5473;0.0000;59.9201;;
60056.5407;(0.0000, 2.2014, -34.0000);109.5475;0.0000;60.0420;;
60056.5742;(0.0000, 2.2014, -34.0000);108.3240;0.0000;60.0189;;
60056.5909;(0.0000, 2.2014, -34.0000);107.9726;0.0000;60.0302;;
60056.6075;(0.0000, 2.2014, -34.0000);107.7259;0.0000;60.0303;;
60056.6243;(0.0000, 2.2014, -34.0000);107.5537;0.0000;60.0456;;
60056.6404;(0.0000, 2.2014, -34.0000);107.4324;0.0000;60.0333;;
60056.6738;(0.0000, 2.2014, -34.0000);107.2898;0.0000;60.1549;;
60056.6905;(0.0000, 2.2014, -34.0000);107.2478;0.0000;60.1266;;
60056.7072;(0.0000, 2.2014, -34.0000);107.2184;0.0000;60.1047;;
60056.7236;(0.0000, 2.2014, -34.0000);107.1980;0.0000;60.1194;;
60056.7399;(0.0000, 2.2014, -34.0000);107.1838;0.0000;60.1855;;
60056.7731;(0.0000, 2.2014, -34.0000);107.1667;0.0000;60.2537;;
60056.7900;(0.0000, 2.2014, -34.0000);107.1617;0.0000;60.2775;;
60056.8066;(0.0000, 2.2014, -34.0000);107.1582;0.0000;60.1781;;
60056.8232;(0.0000, 2.2014, -34.0000);107.1557;0.0000;60.1822;;
60056.8406;(0.0000, 2.2014, -34.0000);107.1540;0.0000;60.1964;;
60056.8739;(0.0000, 2.2014, -34.0000);107.1519;0.0000;59.8705;;
60056.8908;(0.0000, 2.2014, -34.0000);107.1514;0.0000;59.9414;;
60056.9074;(0.0000, 2.2014, -34.0000);107.1510;0.0000;59.8854;;
60056.9240;(0.0000, 2.2014, -34.0000);107.1507;0.0000;59.9255;;
60056.9406;(0.0000, 2.2014, -34.0000);107.1505;0.0000;59.9482;;
60056.9741;(0.0000, 2.2014, -34.0000);107.1502;0.0000;59.8981;;
60056.9907;(0.0000, 2.2014, -34.0000);107.1502;0.0000;59.9107;;
60057.0073;(0.0000, 2.2014, -34.0000);107.1501;0.0000;59.9357;;
60057.0239;(0.0000, 2.2014, -34.0000);107.1501;0.0000;59.9758;;
60057.0407;(0.0000, 2.2014, -34.0000);107.1501;0.0000;59.9831;;
60057.0738;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.9674;;
60057.0903;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.0371;;
60057.1072;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.1047;;
60057.1234;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.0076;;
60057.1406;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.1717;;
60057.1740;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.9390;;
60057.1907;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.9493;;
60057.2072;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.9431;;
60057.2245;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.0113;;
60057.2413;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.7733;;
60057.2747;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.7836;;
60057.2913;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.8076;;
60057.3080;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.8245;;
60057.3239;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.8591;;
60057.3405;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.0957;;
60057.3739;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.0865;;
60057.3906;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.0709;;
60057.4072;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.0802;;
60057.4239;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.1165;;
60057.4404;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.0719;;
60057.4732;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.2901;;
60057.4899;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.2543;;
60057.5066;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.2301;;
60057.5232;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.2018;;
60057.5398;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.2057;;
60057.5733;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.1765;;
60057.5899;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.1001;;
60057.6066;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.1113;;
60057.6231;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.1072;;
60057.6408;(0.0000, 2.2014, -34.0000);107.1500;0.0000;60.1340;;
60057.6742;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.7527;;
60057.6909;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.7783;;
60057.7075;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.7888;;
60057.7243;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.8308;;
60057.7411;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.7889;;
60057.7744;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.8068;;
60057.7912;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.8332;;
60057.8078;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.8432;;
60057.8244;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.8623;;
60057.8405;(0.0000, 2.2014, -34.0000);107.1500;0.0000;59.8892;;
60057.8737;(0.0000, 2.2014, -34.0000);105.7468;0.0000;60.1154;;
60057.8903;(0.0000, 2.2014, -34.0000);103.9841;0.0000;60.1247;;
60057.9070;(0.0000, 2.2014, -34.0000);101.9170;0.0000;60.1493;;
60057.9237;(0.0000, 2.2014, -34.0000);99.5323;0.0000;60.1086;;
60057.9403;(0.0000, 2.2014, -34.0000);96.9842;0.0000;60.0525;;
60057.9738;(0.0000, 2.2014, -34.0000);93.9801;0.0000;60.0225;;
60057.9904;(0.0000, 2.2014, -34.0000);93.1189;0.0000;60.0400;;
60058.0070;(0.0000, 2.2014, -34.0000);92.5136;0.0000;60.0395;;
60058.0237;(0.0000, 2.2014, -34.0000);92.0913;0.0000;60.0610;;
60058.0400;(0.0000, 2.2014, -34.0000);91.7931;0.0000;60.0375;;
60058.0734;(0.0000, 2.2014, -34.0000);91.4424;0.0000;60.1327;;
60058.0898;(0.0000, 2.2014, -34.0000);91.3397;0.0000;60.1226;;
60058.1066;(0.0000, 2.2014, -34.0000);91.2691;0.0000;60.2199;;
60058.1240;(0.0000, 2.2014, -34.0000);91.2179;0.0000;60.1354;;
60058.1407;(0.0000, 2.2014, -34.0000);91.1810;0.0000;59.8586;;
60058.1739;(0.0000, 2.2014, -34.0000);91.1397;0.0000;59.9045;;
