***SESSION HEADER***
{
  "Participant": "NEO",
  "Timestamp": "13-36-51-04-12-2017"
}
---SESSION HEADER---
Time;Position; Rotation.X; Rotation.Y;FPS; Input;
49011.5602;(0.0000, 2.2000, -34.0000);0.0000;0.0000;Infinity;;
49011.5760;(0.0000, 2.2000, -34.0000);0.0000;0.0000;597.6558;;
49011.5932;(0.0000, 2.2000, -34.0000);0.0000;0.0000;323.5844;;
49011.6268;(0.0000, 2.2000, -34.0000);0.0000;0.0000;175.6781;;
49011.6433;(0.0000, 2.2000, -34.0000);0.0000;0.0000;146.0493;;
49011.6602;(0.0000, 2.2000, -34.0000);0.0000;0.0000;128.0770;;
49011.6759;(0.0000, 2.2000, -34.0000);0.0000;0.0000;114.7286;;
49011.6933;(0.0000, 2.2000, -34.0000);0.0000;0.0000;106.2665;;
49011.7258;(0.0000, 2.2000, -34.0000);0.0000;0.0000;92.7188;;
49011.7433;(0.0000, 2.2000, -34.0000);0.0000;0.0000;87.9842;;
49011.7596;(0.0000, 2.2000, -34.0000);0.0000;0.0000;83.4515;;
49011.7760;(0.0000, 2.2000, -34.0000);0.0000;0.0000;80.6035;;
49011.7924;(0.0000, 2.2000, -34.0000);0.0000;0.0000;78.1106;;
49011.8259;(0.0000, 2.2000, -34.0000);0.0000;0.0000;73.3800;;
49011.8433;(0.0000, 2.2000, -34.0000);0.0000;0.0000;72.2897;;
49011.8601;(0.0000, 2.2000, -34.0000);0.0000;0.0000;70.4493;;
49011.8766;(0.0000, 2.2000, -34.0000);0.0000;0.0000;69.1585;;
49011.8933;(0.0000, 2.2000, -34.0000);0.0000;0.0000;68.2366;;
49011.9267;(0.0000, 2.2000, -34.0000);0.0000;0.0000;66.8446;;
49011.9433;(0.0000, 2.2000, -34.0000);0.0000;0.0000;65.6838;;
49011.9597;(0.0000, 2.2000, -34.0000);0.0000;0.0000;65.0952;;
49011.9757;(0.0000, 2.2000, -34.0000);0.0000;0.0000;64.6776;;
49011.9926;(0.0000, 2.2000, -34.0000);0.0000;0.0000;64.4157;;
49012.0267;(0.0000, 2.2000, -34.0000);0.0000;0.0000;63.1100;;
49012.0432;(0.0000, 2.2000, -34.0000);0.0000;0.0000;62.8428;;
49012.0602;(0.0000, 2.2000, -34.0000);0.0000;0.0000;62.5796;;
49012.0764;(0.0000, 2.2000, -34.0000);0.0000;0.0000;62.2062;;
